"2019-12-11","4770308","118","31G","14155-31G80-10","14155-31G80-10BE","300","12","120","1440","201912A"
"2019-12-11","4770308","114","31G","14155-31G80-10","14155-31G80-10BL","300","12","120","1440","201912A"
"2019-12-11","4770308","117","31G","14155-31G80-10","14155-31G80-10","300","12","120","1440","201912A"
"2019-11-28","4770326","118","48G","14182-48G20","14182-48G20BE","300","4","7","31","201912A"
"2019-11-28","4770326","115","48G","14182-48G20","14182-48G20BL","300","4","7","28","201912A"
"2019-11-28","4770326","152","48G","14182-48G20","14182-48G20DW","300","7","7","49","201912A"
"2019-11-28","4770326","117","48G","14182-48G20","14182-48G20FM","300","4","7","31","201912A"
"2019-11-28","4770326","114","48G","14182-48G20","14182-48G20TMPC","300","6","7","42","201912A"
"2019-11-28","4770326","117","48G","14182-48G20","14182-48G20","300","4","7","31","201912A"
"2019-12-12","4770273","151","04K","14211-04K01","14211-04K01DW","300","9","240","2376","201912A"
"2019-12-12","4770273","150","04K","14211-04K01","14211-04K01CAMCT","600","9","240","2208","201912A"
"2019-12-12","4770273","300","04K","14211-04K01","14211-04K01CTRE","600","7","240","1704","201912A"
"2019-12-12","4770273","300","04K","14211-04K01","14211-04K01DW2","600","9","240","2376","201912A"
"2019-12-12","4770273","200","04K","14211-04K01","14211-04K01RE","600","8","240","1920","201912A"
"2019-12-12","4770273","250","04K","14211-04K01","14211-04K01TM","600","8","240","2112","201912A"
"2019-12-12","4770273","300","04K","14211-04K01","14211-04K01","600","7","240","1704","201912A"
"2019-12-12","4770274","300","04K","14212-04K02","14212-04K02CAMCT","600","9","240","2208","201912A"
"2019-12-12","4770274","300","04K","14212-04K02","14212-04K02DW","600","9","240","2376","201912A"
"2019-12-12","4770274","200","04K","14212-04K02","14212-04K02RE","600","8","240","1920","201912A"
"2019-12-12","4770274","150","04K","14212-04K02","14212-04K02RE2","600","9","240","2256","201912A"
"2019-12-12","4770274","250","04K","14212-04K02","14212-04K02TM","600","8","240","2112","201912A"
"2019-12-12","4770274","300","04K","14212-04K02","14212-04K02","600","9","240","2208","201912A"
"2019-12-06","4770289","111","14J","14213-14J01","14213-14J01CT","300","3","120","468","201912A"
"2019-12-06","4770289","300","14J","14213-14J01","14213-14J01DW","300","8","120","1056","201912A"
"2019-12-06","4770289","200","14J","14213-14J01","14213-14J01RE","300","5","120","600","201912A"
"2019-12-06","4770289","250","14J","14213-14J01","14213-14J01TM","300","6","120","804","201912A"
"2019-12-06","4770289","200","14J","14213-14J01","14213-14J01","300","5","120","600","201912A"
"2019-12-06","4770290","112","14J","14215-14J02","14215-14J02BL","300","4","240","1080","201912A"
"2019-12-06","4770290","300","14J","14215-14J02","14215-14J02DW","300","6","240","1608","201912A"
"2019-12-06","4770290","200","14J","14215-14J02","14215-14J02RE","300","6","240","1464","201912A"
"2019-12-06","4770290","250","14J","14215-14J02","14215-14J02TM","300","7","240","1704","201912A"
"2019-12-06","4770290","200","14J","14215-14J02","14215-14J02","300","6","240","1464","201912A"
"2019-12-06","4770291","111","14J","14216-14J01","14216-14J01CT","300","4","240","960","201912A"
"2019-12-06","4770291","300","14J","14216-14J01","14216-14J01DW","300","6","240","1608","201912A"
"2019-12-06","4770291","250","14J","14216-14J01","14216-14J01TM","300","7","240","1704","201912A"
